,case_name,backrub_steps,struct_num,score_function_name,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,total_score,yhh_planarity
125,6FEG,15000,26,fa_ref2015,4.3476363797155955,5.684341886080802e-14,-1.0524092232922726,-2.398081733190338e-14,-1.3500311979441904e-13,-1.1090753291314996,3.3862040933121307,0.04309452961934923,4.5359271894085396e-11,0.13924854206564774,1.3150724953447934e-10,0.5740464955936702,7.105427357601002e-15,-7.105427357601002e-15,-2.773337115513641e-13,-7.105427357601002e-15,0.0,6.328745488062594,0.0
126,6FEG,15000,27,fa_ref2015,6.022236001538431,0.0,-3.2062946987764462,-2.6645352591003757e-14,1.0658141036401503e-13,-2.135590974351601,2.0686364110046043,-0.5402539257328627,-2.6210145165350696e-11,-8.137406030783723e-05,-1.2106227131880587e-10,0.5358297443750644,0.0,0.0,-1.687538997430238e-14,0.0,0.0,2.7444811838491034,-2.220446049250313e-16
127,6FEG,15000,28,fa_ref2015,9.113162925619235,0.0,0.9228037817627524,-5.062616992290714e-14,-6.465938895416912e-13,-0.13698315156661067,-3.2421588834819204,0.016149341816607432,-1.0256151483645226e-10,0.4726448548735327,-4.175859658062109e-10,-0.30765612215238036,0.0,-7.105427357601002e-15,-2.1582735598713043e-13,0.0,0.0,6.837962746349433,2.220446049250313e-16
128,6FEG,15000,29,fa_ref2015,8.555164161783296,-5.684341886080802e-14,1.9502915133122656,2.220446049250313e-14,4.476419235288631e-13,-0.7635571383057425,-5.300544770442684,1.3446505947120713,-3.6207481457495305e-11,-1.1652065798562496,2.964100076496834e-10,0.7054094994584759,0.0,0.0,-5.762057497804562e-14,0.0,0.0,5.326207280920045,0.0
129,6FEG,15000,30,fa_ref2015,6.37446292923255,0.0,-1.2344662118145493,5.684341886080802e-14,-5.684341886080802e-14,-1.4794317150892908,1.7877667997895514,2.2182302032280248,7.714717753515288e-12,-1.6107275395256888,-1.8332002582610585e-12,-0.34133151799710504,0.0,0.0,2.220446049250313e-15,0.0,0.0,5.714502947827128,4.440892098500626e-16
130,6FEG,15000,31,fa_ref2015,4.043226184494642,5.684341886080802e-14,-1.8400024242909012,-2.6645352591003757e-14,-2.913225216616411e-13,-2.218667997823985,2.544194282403396,-0.06800673268233837,3.874056631048006e-11,-0.08195932669993766,4.4009595967509085e-10,1.569871898105987,0.0,7.105427357601002e-15,1.3589129821411916e-13,-7.105427357601002e-15,0.0,3.9486558839869588,-5.551115123125783e-17
131,6FEG,15000,32,fa_ref2015,13.104735162128463,0.0,5.309008091439466,5.240252676230739e-14,-2.984279490192421e-13,6.273552015826041,-6.464320423891081,0.23224481267482133,-5.135625258390064e-11,1.1387220567715595,5.26000576428487e-10,1.8440060748590525,-7.105427357601002e-15,7.105427357601002e-15,-6.994405055138486e-14,-7.105427357601002e-15,0.0,21.43794779028505,0.0
132,6FEG,15000,33,fa_ref2015,6.418819364525234,-5.684341886080802e-14,3.135121140412366,-4.263256414560601e-14,-2.4868995751603507e-13,-0.2792706796867037,-0.6105823398698931,0.09807680996043544,-1.2533973858808167e-11,3.0283268044061344,1.5094769878487568e-10,-1.7393167300384604,0.0,0.0,-2.7355895326763857e-13,-7.105427357601002e-15,0.0,10.051174369845967,-2.220446049250313e-16
133,6FEG,15000,34,fa_ref2015,7.055386408676213,-5.684341886080802e-14,-0.24976729880745552,2.220446049250313e-15,-4.263256414560601e-14,-0.7497806976085286,-1.631204573387663,-0.7172193066226136,-6.977352029480244e-11,0.21315717881816454,-6.306919431153801e-10,0.6718140425439856,7.105427357601002e-15,-7.105427357601002e-15,-3.481659405224491e-13,0.0,0.0,4.592385752912207,2.220446049250313e-16
134,6FEG,15000,35,fa_ref2015,6.243251298988753,0.0,1.5717727910748067,2.042810365310288e-14,-1.3500311979441904e-13,-1.0483741231091983,-2.3055133526580676,-1.041912392288566,1.851230280180971e-10,1.3699123738797603,-3.211653165635653e-12,0.9605233283977981,-7.105427357601002e-15,0.0,-1.5853984791647235e-13,-7.105427357601002e-15,0.0,5.749659924465703,0.0
135,6FEG,15000,36,fa_ref2015,7.3384919329892,0.0,1.2326140166754271,1.0125233984581428e-13,1.0658141036401503e-13,-0.6951760266475162,-2.6665201872681337,1.7456979360350964,-7.351452779857937e-11,-0.0337563823364917,-8.459721811959753e-11,-0.4992670904433183,7.105427357601002e-15,0.0,-1.596500709410975e-13,-7.105427357601002e-15,0.0,6.422084198844374,-2.220446049250313e-16
136,6FEG,15000,37,fa_ref2015,7.434935091822808,5.684341886080802e-14,5.554113347533018,1.865174681370263e-14,3.197442310920451e-13,-0.06548898459685404,-7.1917342252658045,0.5832064003026645,-2.4144242161128204e-11,2.1349693250035244,-1.887201506178826e-11,0.014798696519804366,-7.105427357601002e-15,0.0,3.008704396734174e-13,-7.105427357601002e-15,0.0,8.464799651280089,0.0
137,6FEG,15000,38,fa_ref2015,4.070858937267758,0.0,-3.2890730731679128,1.8207657603852567e-14,3.197442310920451e-13,-0.29000987093171204,-0.2053464978955617,0.001745749808627295,-1.7394086171407253e-11,0.6298111920812453,-2.3516122382716276e-10,1.4387064778176963,7.105427357601002e-15,0.0,1.4588330543574557e-13,0.0,0.0,2.3566929147282565,2.220446049250313e-16
138,6FEG,15000,39,fa_ref2015,2.081836820720582,5.684341886080802e-14,1.1123088395304421,-3.9968028886505635e-15,1.1368683772161603e-13,-1.7181108828985998,3.4841337119386253,-0.9496056143276341,5.3645976549887564e-11,0.09590370593763886,-3.750244559341809e-11,0.7398164668714458,0.0,0.0,-1.454392162258955e-13,0.0,0.0,4.84628304778866,0.0
139,6FEG,15000,40,fa_ref2015,9.58104958382205,0.0,3.8901560391953467,-3.419486915845482e-14,-4.831690603168681e-13,-2.572054213820252,-2.889701075955486,1.0489546158581895,8.359890557585459e-11,2.573085200879712,2.943636445706943e-10,-2.2795928533590555,0.0,7.105427357601002e-15,-1.4876988529977098e-14,0.0,0.0,9.351897296996896,0.0
140,6FEG,15000,41,fa_ref2015,5.315297788055204,0.0,-1.4047674189447434,-2.5757174171303632e-14,-1.2789769243681803e-13,-1.591434641320845,2.95219184099426,0.4931900139839769,8.93685125902266e-12,-0.48725872713479745,5.468336894409731e-11,0.49683701448033446,0.0,-7.105427357601002e-15,-1.2101430968414206e-13,0.0,0.0,5.774055870175943,0.0
141,6FEG,15000,42,fa_ref2015,2.7212824499099497,-5.684341886080802e-14,-0.05490630946690089,1.021405182655144e-14,5.684341886080802e-14,-1.4217940784529048,4.132883645488846,-0.673118951003449,-6.141043229490606e-11,0.08883443276416436,-8.263612016889965e-11,1.179255242102741,0.0,-7.105427357601002e-15,1.021405182655144e-14,7.105427357601002e-15,0.0,5.972436431196883,0.0
142,6FEG,15000,43,fa_ref2015,4.746452312954943,5.684341886080802e-14,1.1741178130594108,-1.2878587085651816e-14,-2.3447910280083306e-13,-0.7819333576666736,-2.2409500013815205,-0.08976282706520067,-3.858957597913104e-11,-0.3111165720947362,2.4013502297748346e-10,1.003442573740962,-7.105427357601002e-15,-7.105427357601002e-15,1.199040866595169e-13,0.0,0.0,3.500249941749047,0.0
143,6FEG,15000,44,fa_ref2015,4.703874402480551,-5.684341886080802e-14,-3.027337062683216,8.43769498715119e-15,-1.9895196601282805e-13,-1.164424607618713,-3.1583869205617248,0.16931845806837487,-3.5349501104064984e-12,-0.8263836661663184,7.331379947572714e-11,0.28504738564164,0.0,7.105427357601002e-15,-1.2634338020234281e-13,0.0,0.0,-3.0182920107684197,4.440892098500626e-16
144,6FEG,15000,45,fa_ref2015,9.077732447680091,0.0,3.09337635970752,1.9984014443252818e-14,-4.192202140984591e-13,-1.9489586671693786,-3.886920733475108,1.3312169502260218,-4.175326751010289e-11,1.3508908731083977,1.4378542800841387e-10,-0.9140606243809373,-7.105427357601002e-15,0.0,-2.446931546273845e-13,0.0,0.0,8.103276605798044,0.0
145,6FEG,15000,46,fa_ref2015,2.1144133439843245,0.0,-0.4724321345780709,-4.707345624410664e-14,-1.5631940186722204e-13,-1.6709572708302147,0.5558381303694659,0.12082326439922397,-8.339107182564476e-11,-0.9290000862691272,4.59522198070772e-10,0.7461544963037667,0.0,-7.105427357601002e-15,1.6897594434794883e-13,0.0,0.0,0.4648397437572669,4.440892098500626e-16
146,6FEG,15000,47,fa_ref2015,8.86148235757787,0.0,3.0442809320474566,-3.774758283725532e-14,-6.181721801112872e-13,-0.5822416164166242,-1.4781052152488883,2.1318038812338216,1.3677947663381929e-11,-0.49444988917590393,-1.2884981970273657e-10,0.05486322706848057,-7.105427357601002e-15,0.0,9.525713551283843e-14,0.0,0.0,11.537633676968767,0.0
147,6FEG,15000,48,fa_ref2015,4.642163959427535,-5.684341886080802e-14,-0.10802554724091351,-6.750155989720952e-14,-6.394884621840902e-14,-1.3882528403644443,2.4848623083152006,-0.14641254575640872,1.6063594898696465e-11,1.8387124695239443,4.3583270326053025e-10,0.3451705652787993,7.105427357601002e-15,7.105427357601002e-15,4.440892098500626e-16,7.105427357601002e-15,0.0,7.668218369636378,5.551115123125783e-17
148,6FEG,15000,49,fa_ref2015,7.922556818085695,0.0,2.3070386082019922,8.881784197001252e-15,1.4210854715202004e-14,-1.3619303426608553,-4.0832079561504315,-0.5263443490656634,-5.0960125008714385e-11,1.1698562962899324,5.292548621582682e-10,0.5750514245168858,0.0,-7.105427357601002e-15,-2.007283228522283e-13,-7.105427357601002e-15,0.0,6.003020499694344,0.0
149,6FEG,15000,50,fa_ref2015,8.949421182881679,0.0,2.4543017138698247,-1.3322676295501878e-15,1.8474111129762605e-13,0.013604436235866046,-4.802984479465977,2.4934639546700303,-1.0153833329695772e-10,-0.5424872272135595,-2.21319851334556e-10,0.08729232673828591,0.0,0.0,-1.6853185513809876e-13,0.0,0.0,8.652611907392867,0.0
150,6FEG,20000,1,fa_ref2015,8.641662706714442,5.684341886080802e-14,1.2615799598611375,-1.7319479184152442e-14,-1.3500311979441904e-13,-0.7989275304646384,-3.571831596436482,2.114356251046839,9.692691094187467e-11,-1.3123601507075051,-5.404388048191322e-11,-0.8112745144328173,0.0,0.0,-1.4654943925052066e-14,-7.105427357601002e-15,0.0,5.523205125625708,-1.1102230246251565e-16
151,6FEG,20000,2,fa_ref2015,8.616730129268944,0.0,-1.8829877328199132,-1.6431300764452317e-14,-2.1316282072803006e-14,-1.388420294438049,-2.340456460538576,0.22727273210088939,-6.474820679613913e-11,-1.186581352776951,8.279670282718143e-10,1.1280110614912076,-7.105427357601002e-15,-7.105427357601002e-15,1.2789769243681803e-13,0.0,0.0,3.1735680830540502,1.1102230246251565e-16
152,6FEG,20000,3,fa_ref2015,10.56346871091182,5.684341886080802e-14,3.8248018148418623,-1.687538997430238e-14,-1.3500311979441904e-13,-1.9604521690692138,-6.468878005076249,1.5908013705551092,4.872902081842767e-11,-0.04563038373027695,-1.9178969523636624e-10,-0.4239708239055844,-7.105427357601002e-15,-7.105427357601002e-15,-2.3292479056635784e-13,7.105427357601002e-15,0.0,7.080140514381469,-2.220446049250313e-16
153,6FEG,20000,4,fa_ref2015,8.443367721711411,-5.684341886080802e-14,1.4051882008794792,-1.687538997430238e-14,-9.237055564881302e-14,-1.6174747744649949,-3.9667577951395288,1.1713818250107977,-1.106350566715264e-10,-0.3690533093473505,-1.8778223420667928e-10,-0.2555941217413107,0.0,0.0,2.2581936320875684e-13,7.105427357601002e-15,0.0,4.811057746606394,0.0
154,6FEG,20000,5,fa_ref2015,8.3908339608397,0.0,3.3771492690984246,1.687538997430238e-14,1.2079226507921703e-13,-1.5176234541344655,-5.207532433016581,1.1036065028957758,-1.2116530001549108e-11,1.3856023801085016,4.183107193966862e-10,-0.9553421405135438,0.0,-7.105427357601002e-15,-1.4654943925052066e-14,0.0,0.0,6.576694085682902,2.220446049250313e-16
155,6FEG,20000,6,fa_ref2015,8.140016308258055,5.684341886080802e-14,1.1583608111623676,-1.2878587085651816e-14,0.0,-0.8600405511632374,-4.287029548244163,0.01109807825933018,1.658797543768742e-10,-0.24080521126070664,-4.438049927557586e-10,0.07274739004455455,-7.105427357601002e-15,-7.105427357601002e-15,8.43769498715119e-15,0.0,0.0,3.994347276779905,0.0
156,6FEG,20000,7,fa_ref2015,7.746365728664614,5.684341886080802e-14,-0.5934014470514057,-4.085620730620576e-14,-7.389644451905042e-13,-1.7206843593415755,-4.219548800410962,1.4367109567520338,4.6425085997725546e-11,0.16642684650609318,1.8194157291873125e-10,-0.3147550349851258,-7.105427357601002e-15,-7.105427357601002e-15,2.5290880500961066e-13,7.105427357601002e-15,0.0,2.5011138903618644,-4.440892098500626e-16
157,6FEG,20000,8,fa_ref2015,9.70450335955411,5.684341886080802e-14,3.7516799121584654,3.019806626980426e-14,-3.126388037344441e-13,-1.4864346244738158,-5.540882922894298,1.8718771554032223,7.810996294210781e-11,1.183578656931644,-2.5272584025515243e-10,-0.6232598050919265,0.0,-7.105427357601002e-15,2.4646951146678475e-13,-7.105427357601002e-15,0.0,8.861061731413997,0.0
158,6FEG,20000,9,fa_ref2015,9.48557537234933,-5.684341886080802e-14,4.235854545439565,2.4868995751603507e-14,2.4158453015843406e-13,-1.1874305605337554,-7.000280066535083,1.1707477618098885,3.941380555261276e-11,1.252764364427172,4.224887106829556e-11,-1.0729363049661913,0.0,0.0,2.540190280342358e-13,-7.105427357601002e-15,0.0,6.884295112074142,2.220446049250313e-16
159,6FEG,20000,10,fa_ref2015,6.102225484030896,0.0,1.5875656003948961,5.3290705182007514e-14,5.684341886080802e-14,-1.3244080159970792,-0.4987772609191552,-0.8474361460338464,3.7136516084501636e-11,0.615922248862983,1.737845423122053e-10,0.9601837353581146,0.0,-7.105427357601002e-15,9.181544413650045e-14,7.105427357601002e-15,0.0,6.595275645907179,0.0
160,6FEG,20000,11,fa_ref2015,3.6432003887625797,0.0,-1.8039180176468221,5.773159728050814e-14,2.5579538487363607e-13,-2.776650335154031,3.2680172558224285,0.06485174503061941,1.141859939934875e-10,0.5845746998054544,3.9054270928318147e-10,-0.3499497749438518,-7.105427357601002e-15,7.105427357601002e-15,-7.37188088351104e-14,0.0,0.0,2.630125962180017,0.0
161,6FEG,20000,12,fa_ref2015,7.287459317354887,5.684341886080802e-14,2.3330632807062557,-1.9095836023552692e-14,9.947598300641403e-14,-0.35784811545592277,-4.9178775888372,2.0003419558290325,3.772626655518252e-11,0.4869638563801715,-3.681748239614535e-10,-0.5054109351960392,0.0,0.0,-8.948397578478762e-14,7.105427357601002e-15,0.0,6.326691770452896,-2.220446049250313e-16
162,6FEG,20000,13,fa_ref2015,3.8252176138437335,-5.684341886080802e-14,-1.2630478440348725,9.769962616701378e-15,0.0,-1.7537005986316814,1.560169300705411,0.026345779761886234,-7.833023119019344e-11,-0.9776927825383233,-1.2880718713859096e-10,0.7702760101747259,0.0,-7.105427357601002e-15,-1.4566126083082054e-13,0.0,0.0,2.1875674790722996,1.1102230246251565e-16
163,6FEG,20000,14,fa_ref2015,6.9582052367507,-5.684341886080802e-14,-1.5507288422942906,-3.863576125695545e-14,-2.4868995751603507e-13,-0.5414502450582575,-2.0663964777724004,-0.5780400409151554,1.0753176127309416e-10,-0.8482742074121248,-5.483258291860693e-10,1.121960589769344,0.0,-7.105427357601002e-15,9.614531393253856e-14,0.0,0.0,2.4952760126249984,0.0
164,6FEG,20000,15,fa_ref2015,8.180274448537602,-5.684341886080802e-14,1.596806632186997,-2.531308496145357e-14,-9.237055564881302e-14,-1.648179157894532,-3.4636835374247994,0.35071562418838553,4.11262135457946e-11,-0.7788432368119516,2.1739765543316025e-10,0.1792080429587699,0.0,0.0,4.796163466380676e-14,0.0,0.0,4.416298815997578,-2.220446049250313e-16
165,6FEG,20000,16,fa_ref2015,4.485291542152709,0.0,-1.1523558441343198,2.1760371282653068e-14,-7.815970093361102e-14,-2.4670938723798628,3.1585183949139264,-0.0434395859780885,4.2795988974830834e-11,-1.1804016050400286,3.529976311256178e-11,1.2641265166247635,0.0,0.0,1.2079226507921703e-13,-7.105427357601002e-15,0.0,4.064645546237728,0.0
166,6FEG,20000,17,fa_ref2015,6.973202448668189,0.0,2.4615737240940234,4.574118861455645e-14,3.126388037344441e-13,-0.2967140197163758,-4.457326982786185,1.052595721743252,1.9233148407238332e-10,0.3543406893047649,-5.4143356464919634e-12,-0.47981918350033936,-7.105427357601002e-15,0.0,9.481304630298837e-14,0.0,0.0,5.607852397997107,-1.1102230246251565e-16
167,6FEG,20000,18,fa_ref2015,8.75594470899182,-5.684341886080802e-14,1.7239660327362571,-5.684341886080802e-14,-1.9895196601282805e-13,-0.8860668984751925,-4.042838621608325,1.8265453380317354,9.22000253922306e-11,1.1136274609770354,-5.6360249800491147e-11,-0.7359834873880686,-7.105427357601002e-15,0.0,1.4011014570769476e-13,0.0,0.0,7.755194533302273,-2.220446049250313e-16
168,6FEG,20000,19,fa_ref2015,7.938841218533753,0.0,2.5939916694381964,1.3766765505351941e-14,8.526512829121202e-14,-1.7253441287545712,-3.1606816253505485,1.3857555955590257,4.46753745109163e-12,-0.27133311230514323,2.9132252166164108e-12,-0.6364709618454967,0.0,-7.105427357601002e-15,1.9739765377835283e-13,0.0,0.0,6.124758655283614,4.440892098500626e-16
169,6FEG,20000,20,fa_ref2015,9.331592182276609,0.0,3.466676835259534,2.1760371282653068e-14,-3.979039320256561e-13,-0.6246030723436178,-5.152556290059238,1.7352342266079859,-5.550937487441843e-11,1.088698033369873,2.2879476091475226e-12,-0.8259604810483339,7.105427357601002e-15,0.0,-8.881784197001252e-14,0.0,0.0,9.01908143400928,0.0
170,6FEG,20000,21,fa_ref2015,5.601153480366065,-5.684341886080802e-14,0.9169164513444912,-5.906386491005833e-14,0.0,-1.924426025105106,0.2072347662018501,-0.015431351084679079,-9.757528118825576e-12,0.8063813358653835,1.0081180334964301e-10,-0.15762931990848728,0.0,7.105427357601002e-15,2.69340105774063e-13,-7.105427357601002e-15,0.0,5.434199337768803,4.440892098500626e-16
171,6FEG,20000,22,fa_ref2015,6.223286407344858,5.684341886080802e-14,1.0318844602381887,4.218847493575595e-14,3.481659405224491e-13,-0.9405475172051894,-2.3231441676920213,-0.9058952814759103,-8.979483823168266e-11,0.006789404170419289,4.572910938804853e-10,0.5695631641299741,0.0,-7.105427357601002e-15,2.6645352591003757e-14,0.0,0.0,3.66193646987756,4.440892098500626e-16
172,6FEG,20000,23,fa_ref2015,6.889637424071225,5.684341886080802e-14,2.374896652171117,3.108624468950438e-14,1.0658141036401503e-13,-0.9332769307403481,-2.2920683433950444,-0.9936669517128713,1.2096457169263886e-10,1.910522461645261,-1.2725820397463394e-10,-0.1658627165436144,0.0,0.0,-1.5698553568199713e-13,-7.105427357601002e-15,0.0,6.790181595487439,1.1102230246251565e-16
173,6FEG,20000,24,fa_ref2015,4.497971111346033,0.0,-1.5754649541992762,3.2862601528904634e-14,-4.263256414560601e-14,-2.30530101136182,3.857259671172187,0.020847017406964596,1.261923898709938e-10,-1.7857661508280636,9.477219009568216e-11,0.8633397117011228,-7.105427357601002e-15,0.0,2.9554136915521667e-13,-7.105427357601002e-15,0.0,3.5728853954605313,-2.220446049250313e-16
174,6FEG,20000,25,fa_ref2015,5.297881064007015,0.0,2.540501916124697,7.105427357601002e-15,1.8474111129762605e-13,-0.24489553334653635,-3.2515585394868367,0.9838874401409363,-7.30828730866051e-11,1.1910042297290993,-3.3934099974430865e-10,0.25876583073906545,0.0,0.0,-5.5067062021407764e-14,0.0,0.0,6.775586407494359,0.0
175,6FEG,20000,26,fa_ref2015,6.41474422931492,0.0,1.4405344133850804,6.661338147750939e-15,2.1316282072803006e-14,-2.4689166160160028,0.44119387266596277,0.8343029630341476,4.2160053226325545e-11,1.2192994449675858,4.539799647318432e-10,-1.450476155446779,-7.105427357601002e-15,-7.105427357601002e-15,-3.26405569239796e-13,0.0,0.0,6.430682152401573,0.0
176,6FEG,20000,27,fa_ref2015,6.315331941623526,0.0,2.033706623620617,-6.661338147750939e-15,-1.6342482922482304e-13,-0.4820406600207576,-2.5077010438548086,-0.8254373251667637,2.1369572777985013e-11,-0.06048595886582042,2.2512836039823014e-10,0.6534990995887213,-7.105427357601002e-15,-7.105427357601002e-15,-2.05613304160579e-13,-7.105427357601002e-15,0.0,5.126872677170496,-1.1102230246251565e-16
177,6FEG,20000,28,fa_ref2015,9.448414610897999,-5.684341886080802e-14,1.5332783631286588,-5.950795411990839e-14,-3.197442310920451e-13,-0.5322073604460513,-1.995826127265218,1.295633453384223,5.1953108481939125e-11,-2.121145537075652,-7.175060545705492e-11,0.1890697477118124,0.0,7.105427357601002e-15,6.505906924303417e-14,-7.105427357601002e-15,0.0,7.817217150318044,0.0
178,6FEG,20000,29,fa_ref2015,9.50515165974889,-5.684341886080802e-14,0.4582327733413649,3.9968028886505635e-15,0.0,-0.6144068196552155,-4.114495618545789,1.7419174692338153,1.1217871076496522e-10,-1.4189534941782043,5.061906449554954e-11,0.8865385284454206,7.105427357601002e-15,-7.105427357601002e-15,3.177458296477198e-13,0.0,0.0,6.443984498549696,2.220446049250313e-16
179,6FEG,20000,30,fa_ref2015,9.325594603355057,0.0,2.5195655934204524,-2.353672812205332e-14,-1.4210854715202004e-14,-2.354812023495498,-3.6694735453913836,1.4504361427896661,-1.049293985033728e-10,-0.35890113844315863,-1.3274359389470192e-10,-1.458323810340616,0.0,-7.105427357601002e-15,1.5787371410169726e-13,7.105427357601002e-15,0.0,5.454085821659959,2.220446049250313e-16
180,6FEG,20000,31,fa_ref2015,0.6279689855477955,0.0,-2.281974175375126,-3.108624468950438e-14,2.2026824808563106e-13,-1.5609151219630775,4.532836218436387,0.028221489977433123,-1.0756551205304277e-10,-1.448604732669505,3.0607338885602076e-10,1.5540022104312072,7.105427357601002e-15,0.0,1.4144241333724494e-13,0.0,0.0,1.4515348745814833,0.0
181,6FEG,20000,32,fa_ref2015,11.7729135031027,0.0,2.739149923980449,3.197442310920451e-14,2.5579538487363607e-13,-3.9486564088201845,-5.225774971662418,0.9935004987215663,3.494449174468173e-11,-0.13595279884467182,-5.17559328727657e-11,-0.3316844813582094,-7.105427357601002e-15,0.0,3.239630785856207e-13,0.0,0.0,5.863495265104744,-4.440892098500626e-16
182,6FEG,20000,33,fa_ref2015,8.878722182090087,0.0,3.2836820493611754,-3.9968028886505635e-14,1.2079226507921703e-13,-0.7625872829850522,-5.504938499006926,1.8357223849934634,-1.546425210108282e-10,-0.5780574246134123,-1.5825207810848951e-10,0.445329834100356,7.105427357601002e-15,7.105427357601002e-15,2.1360690993788012e-13,0.0,0.0,7.597873243626992,2.220446049250313e-16
183,6FEG,20000,34,fa_ref2015,6.185578975448607,0.0,2.133358077906337,3.4638958368304884e-14,3.126388037344441e-13,-0.7373829937262144,-2.6816518073868565,-1.0036253245732674,-7.036149440864392e-12,0.2023532403963948,-3.285265393060399e-10,0.616536253806963,-7.105427357601002e-15,7.105427357601002e-15,3.517186542012496e-13,-7.105427357601002e-15,0.0,4.7151664215387825,4.440892098500626e-16
184,6FEG,20000,35,fa_ref2015,4.40635142872452,0.0,-0.8022513852912994,-2.708944180085382e-14,-1.2079226507921703e-13,-2.170151023820594,5.812260666137377,-0.004056244161112943,-1.5014656185030617e-10,0.2578063694109254,2.1746870970673626e-10,-0.5710412038703367,-7.105427357601002e-15,0.0,-1.0325074129013956e-13,0.0,0.0,6.9289186072007,2.220446049250313e-16
185,6FEG,20000,36,fa_ref2015,9.066287826082316,5.684341886080802e-14,3.055894059398497,-4.39648317751562e-14,3.126388037344441e-13,-2.0097202425813805,-4.909740546937201,0.6081015750851932,-7.432277016050648e-12,0.13550762498704572,-2.126938625224284e-10,-0.3535932126900363,0.0,0.0,3.3240077357277187e-13,0.0,0.0,5.59273708312341,-2.220446049250313e-16
186,6FEG,20000,37,fa_ref2015,7.923070987477786,0.0,1.2864760165393818,-1.865174681370263e-14,1.8474111129762605e-13,-0.444245119140831,-2.2088213910894865,2.0048070272062013,1.2510881219895964e-11,-2.193138574384701,-3.8316727568599163e-10,-1.0564368560385162,-7.105427357601002e-15,0.0,-1.5976109324356003e-13,-7.105427357601002e-15,0.0,5.311712090197801,0.0
187,6FEG,20000,38,fa_ref2015,11.538196650867576,-5.684341886080802e-14,7.622723645249266,3.3306690738754696e-14,3.268496584496461e-13,-0.7217693005620163,-8.585612236956308,1.8654452294736572,-2.646913799253525e-10,1.717415000127378,-9.059419880941277e-11,-0.8591619332882345,-7.105427357601002e-15,7.105427357601002e-15,-1.2101430968414206e-13,7.105427357601002e-15,0.0,12.57723705455993,0.0
188,6FEG,20000,39,fa_ref2015,9.312088688551512,-5.684341886080802e-14,2.2626794246711484,-4.440892098500626e-15,-2.984279490192421e-13,-2.3325369330126478,-4.733672793086612,0.14488419119726004,6.778577699151356e-11,0.20397013819997412,-2.275726274092449e-10,0.27448691742215914,0.0,-7.105427357601002e-15,7.327471962526033e-14,0.0,0.0,5.131899633785451,-2.220446049250313e-16
189,6FEG,20000,40,fa_ref2015,9.021984125695326,-5.684341886080802e-14,-0.9193758997062673,-3.8191672047105385e-14,8.526512829121202e-14,-1.2890281822225518,-1.5835363306541694,1.4825727369381276,1.1308465275305934e-10,-1.2381866852149095,-3.03487013297854e-10,0.32924090582380927,7.105427357601002e-15,-7.105427357601002e-15,-8.282263763703668e-14,7.105427357601002e-15,0.0,5.803670670464697,0.0
190,6FEG,20000,41,fa_ref2015,9.737485726120894,5.684341886080802e-14,0.904372528444128,1.7763568394002505e-14,3.552713678800501e-13,-1.0979880037781982,-2.2856595842515617,1.6161597569502426,-1.1878320549385535e-10,0.12704456198931524,3.9837289023125777e-10,-1.5066981070002043,7.105427357601002e-15,7.105427357601002e-15,-4.907185768843192e-14,0.0,0.0,7.494716878752342,2.220446049250313e-16
191,6FEG,20000,42,fa_ref2015,3.974404677268012,0.0,-0.01417347607599595,4.618527782440651e-14,2.984279490192421e-13,-1.715151532397229,2.1849683673423215,-0.012757305079500014,3.4431124618095055e-11,-0.034852888036638774,-1.1468159755168017e-11,0.23041037109430107,0.0,0.0,-4.729550084903167e-14,0.0,0.0,4.612848214140428,-2.220446049250313e-16
192,6FEG,20000,43,fa_ref2015,8.442322598841201,0.0,2.032528702349339,3.2862601528904634e-14,1.7763568394002505e-13,-0.9641652259312536,-5.926014017407397,-0.023293223858001255,8.378009397347341e-11,0.0898368934645859,-2.744116045505507e-11,0.36378864433035574,0.0,0.0,9.636735853746359e-14,7.105427357601002e-15,0.0,4.0150043718452935,2.220446049250313e-16
193,6FEG,20000,44,fa_ref2015,8.783130515755374,5.684341886080802e-14,1.2962612483202065,3.552713678800501e-15,-9.237055564881302e-14,-0.3520066795255019,-3.0695056783135897,-0.5378861506234536,-2.808064891723916e-11,0.5958740436133922,-7.867129170335829e-11,0.04976121137798373,7.105427357601002e-15,0.0,3.7569947153315297e-13,0.0,0.0,6.765628510497805,-2.220446049250313e-16
194,6FEG,20000,45,fa_ref2015,9.72018354718648,0.0,1.5817334302563495,-1.7763568394002505e-14,-1.7763568394002505e-13,-2.033908853202078,-2.346842575574442,1.7721981373801192,1.1460166149390716e-10,0.2912505245732824,7.00751456861326e-10,-0.5317869097898935,-7.105427357601002e-15,0.0,3.3373304120232206e-13,7.105427357601002e-15,0.0,8.452827301646352,2.220446049250313e-16
195,6FEG,20000,46,fa_ref2015,2.595483111667818,0.0,1.0417862683266321,1.4210854715202004e-14,1.4921397450962104e-13,-1.076918267168054,1.5821937086851676,-1.1536190157663526,-2.945199639725615e-11,1.3676223615117777,-4.698108568845782e-10,0.32653846591347246,0.0,7.105427357601002e-15,7.016609515630989e-14,7.105427357601002e-15,0.0,4.683086632670495,0.0
